compare_label,seed,algo,case,topology_mode,outage_k,outage_policy,outage_radius,episode,return,v_viol_lin_mean,p_loss_mean,n_components_mean
fedgrid_v4_cluster_byzantine,0,fedgrid_v4_cluster_byzantine,141,random_reset,6,,,1,-2.6003821994871585,0.0,0.0677182864449781,1.0
fedgrid_v4_cluster_byzantine,0,fedgrid_v4_cluster_byzantine,141,random_reset,6,,,2,-2.5971642839281,0.0,0.0676344865606276,1.0
fedgrid_v4_cluster_byzantine,0,fedgrid_v4_cluster_byzantine,141,random_reset,6,,,3,-2.68510765907556,0.0,0.06992467862175938,1.0
fedgrid_v4_cluster_byzantine,0,fedgrid_v4_cluster_byzantine,141,random_reset,6,,,4,-2.5687713732535333,0.0,0.06689508784514413,1.0
fedgrid_v4_cluster_byzantine,0,fedgrid_v4_cluster_byzantine,141,random_reset,6,,,5,-2.7415189604092323,0.0,0.07139372292732377,1.0
fedgrid_v4_cluster_byzantine,0,fedgrid_v4_cluster_byzantine,141,random_reset,6,,,6,-2.7300426975711782,0.0,0.07109486191591607,1.0
fedgrid_v4_cluster_byzantine,0,fedgrid_v4_cluster_byzantine,141,random_reset,6,,,7,-2.6371071813026625,0.0,0.06867466617975686,1.0
fedgrid_v4_cluster_byzantine,0,fedgrid_v4_cluster_byzantine,141,random_reset,6,,,8,-2.6864716807001385,0.0,0.0699602000182328,1.0
fedgrid_v4_cluster_byzantine,0,fedgrid_v4_cluster_byzantine,141,random_reset,6,,,9,-2.621902367155827,0.0,0.0682787074780163,1.0
fedgrid_v4_cluster_byzantine,0,fedgrid_v4_cluster_byzantine,141,random_reset,6,,,10,-2.5534983157299873,0.0,0.06649735197213506,1.0
fedgrid_v4_cluster_byzantine,0,fedgrid_v4_cluster_byzantine,141,random_reset,6,,,11,-2.76509066740777,0.0,0.07200756946374404,1.0
fedgrid_v4_cluster_byzantine,0,fedgrid_v4_cluster_byzantine,141,random_reset,6,,,12,-2.828306396571311,0.0,0.07365381241071127,1.0
fedgrid_v4_cluster_byzantine,0,fedgrid_v4_cluster_byzantine,141,random_reset,6,,,13,-2.6674599521457356,0.0,0.06946510292046192,1.0
fedgrid_v4_cluster_byzantine,0,fedgrid_v4_cluster_byzantine,141,random_reset,6,,,14,-2.7340012541326066,0.0,0.07119794932636997,1.0
fedgrid_v4_cluster_byzantine,0,fedgrid_v4_cluster_byzantine,141,random_reset,6,,,15,-2.6679663286911413,0.0,0.06947828980966514,1.0
fedgrid_v4_cluster_byzantine,0,fedgrid_v4_cluster_byzantine,141,random_reset,6,,,16,-2.7515374693799015,0.0,0.07165462159843493,1.0
fedgrid_v4_cluster_byzantine,0,fedgrid_v4_cluster_byzantine,141,random_reset,6,,,17,-2.630026829283295,0.0,0.0684902820125858,1.0
fedgrid_v4_cluster_byzantine,0,fedgrid_v4_cluster_byzantine,141,random_reset,6,,,18,-2.7407494942411788,0.0,0.07137368474586404,1.0
fedgrid_v4_cluster_byzantine,0,fedgrid_v4_cluster_byzantine,141,random_reset,6,,,19,-2.5948066270661934,0.0,0.06757308924651549,1.0
fedgrid_v4_cluster_byzantine,0,fedgrid_v4_cluster_byzantine,141,static,6,,,0,-2.5793780928650616,0.0,0.06717130450169427,1.0
fedgrid_v4_cluster_byzantine,0,fedgrid_v4_cluster_byzantine,141,static,6,,,1,-2.641186409070505,0.0,0.06878089606954443,1.0
fedgrid_v4_cluster_byzantine,0,fedgrid_v4_cluster_byzantine,141,static,6,,,2,-2.5790098258507785,0.0,0.06716171421486399,1.0
fedgrid_v4_cluster_byzantine,0,fedgrid_v4_cluster_byzantine,141,static,6,,,3,-2.716982482296343,0.0,0.07075475214313397,1.0
fedgrid_v4_cluster_byzantine,0,fedgrid_v4_cluster_byzantine,141,static,6,,,4,-2.739865963872289,0.0,0.07135067614250755,1.0
fedgrid_v4_cluster_byzantine,0,fedgrid_v4_cluster_byzantine,141,static,6,,,5,-2.6959597678920155,0.0,0.07020728562218792,1.0
fedgrid_v4_cluster_byzantine,0,fedgrid_v4_cluster_byzantine,141,static,6,,,6,-2.5912580748094003,0.0,0.06748067903149478,1.0
fedgrid_v4_cluster_byzantine,0,fedgrid_v4_cluster_byzantine,141,static,6,,,7,-2.6731097702633773,0.0,0.06961223360060881,1.0
fedgrid_v4_cluster_byzantine,0,fedgrid_v4_cluster_byzantine,141,static,6,,,8,-2.7036055467598756,0.0,0.07040639444687181,1.0
fedgrid_v4_cluster_byzantine,0,fedgrid_v4_cluster_byzantine,141,static,6,,,9,-2.6197124632158637,0.0,0.06822167872957978,1.0
fedgrid_v4_cluster_byzantine,0,fedgrid_v4_cluster_byzantine,141,static,6,,,10,-2.6914826117110926,0.0,0.07009069301330967,1.0
fedgrid_v4_cluster_byzantine,0,fedgrid_v4_cluster_byzantine,141,static,6,,,11,-2.666016963413296,0.0,0.06942752508888798,1.0
fedgrid_v4_cluster_byzantine,0,fedgrid_v4_cluster_byzantine,141,static,6,,,12,-2.709237931029052,0.0,0.07055307112054829,1.0
fedgrid_v4_cluster_byzantine,0,fedgrid_v4_cluster_byzantine,141,static,6,,,13,-2.6798366611924633,0.0,0.06978741305188711,1.0
fedgrid_v4_cluster_byzantine,0,fedgrid_v4_cluster_byzantine,141,static,6,,,14,-2.6522929473095034,0.0,0.06907012883618499,1.0
fedgrid_v4_cluster_byzantine,0,fedgrid_v4_cluster_byzantine,141,static,6,,,15,-2.5806086565707664,0.0,0.06720335043153042,1.0
fedgrid_v4_cluster_byzantine,0,fedgrid_v4_cluster_byzantine,141,static,6,,,16,-2.6555048966429657,0.0,0.06915377335007725,1.0
fedgrid_v4_cluster_byzantine,0,fedgrid_v4_cluster_byzantine,141,static,6,,,17,-2.683797572491283,0.0,0.06989056178362717,1.0
fedgrid_v4_cluster_byzantine,0,fedgrid_v4_cluster_byzantine,141,static,6,,,18,-2.640806041647657,0.0,0.06877099066790772,1.0
fedgrid_v4_cluster_byzantine,0,fedgrid_v4_cluster_byzantine,141,static,6,,,19,-2.567973496943665,0.0,0.06687430981624128,1.0
fedgrid_v4_cluster_distill,0,fedgrid_none,141,random_reset,6,,,0,-3.357178294863739,0.0,0.08742651809540981,1.0
fedgrid_v4_cluster_distill,0,fedgrid_none,141,random_reset,6,,,1,-3.2363596655083073,0.0,0.08428019962261214,1.0
fedgrid_v4_cluster_distill,0,fedgrid_none,141,random_reset,6,,,2,-3.238592944130883,0.0,0.08433835792007506,1.0
fedgrid_v4_cluster_distill,0,fedgrid_none,141,random_reset,6,,,3,-3.328398460494551,0.0,0.08667704324204555,1.0
fedgrid_v4_cluster_distill,0,fedgrid_none,141,random_reset,6,,,4,-3.214868669202371,0.0,0.08372053826047843,1.0
fedgrid_v4_cluster_distill,0,fedgrid_none,141,random_reset,6,,,5,-3.3836522445590145,0.0,0.08811594386872433,1.0
fedgrid_v4_cluster_distill,0,fedgrid_none,141,random_reset,6,,,6,-3.371111829200481,0.0,0.0877893705520958,1.0
fedgrid_v4_cluster_distill,0,fedgrid_none,141,random_reset,6,,,7,-3.2754400492458284,0.0,0.08529791794911011,1.0
fedgrid_v4_cluster_distill,0,fedgrid_none,141,random_reset,6,,,8,-3.3308423418994475,0.0,0.08674068598696479,1.0
fedgrid_v4_cluster_distill,0,fedgrid_none,141,random_reset,6,,,9,-3.26174868948001,0.0,0.08494137212187523,1.0
fedgrid_v4_cluster_distill,0,fedgrid_none,141,random_reset,6,,,10,-3.1891871190952115,0.0,0.08305174789310445,1.0
fedgrid_v4_cluster_distill,0,fedgrid_none,141,random_reset,6,,,11,-3.407367623293749,0.0,0.08873353185660803,1.0
fedgrid_v4_cluster_distill,0,fedgrid_none,141,random_reset,6,,,12,-3.4651808330328033,0.0,0.09023908419356258,1.0
fedgrid_v4_cluster_distill,0,fedgrid_none,141,random_reset,6,,,13,-3.307271476270167,0.0,0.08612686136120225,1.0
fedgrid_v4_cluster_distill,0,fedgrid_none,141,random_reset,6,,,14,-3.3776703547510176,0.0,0.08796016548830776,1.0
fedgrid_v4_cluster_distill,0,fedgrid_none,141,random_reset,6,,,15,-3.312899957732302,0.0,0.08627343639927872,1.0
fedgrid_v4_cluster_distill,0,fedgrid_none,141,random_reset,6,,,16,-3.3949941180401497,0.0,0.08841130515729555,1.0
