case,outage_k,outage_policy,outage_radius,topology_mode,rank,compare_label,return_delta,return_ci95_lo,return_ci95_hi,vviol_delta,ploss_delta,paper_score
141,6,,,random_reset,1,fedgrid_topo_proto,0.09104861831194959,0.08397942761299056,0.09676119533177867,0.0,-0.0023710577685403557,1.8867221208775902
141,6,,,random_reset,2,fedgrid_v4_cluster_gentle,-0.08501609937159184,-0.18249384760890455,-0.015892398608149682,0.0,0.0022139609211352055,-1.7526774979476578
141,6,,,random_reset,3,fedgrid_v4_cluster_nodistill,-0.13283258686760538,-0.16094672014190758,-0.10500424365330367,0.0,0.0034591819496772197,-2.751042022642481
141,6,,,random_reset,4,fedgrid_v4_cluster_distill,-0.1356594029727999,-0.297330957936038,0.048574575404891816,0.0,0.0035327969524166663,-2.841250059069504
141,6,,,static,1,fedgrid_topo_proto,0.09179399806591736,0.08891021493407802,0.0942846657292064,0.0,-0.002390468699633266,1.9150385874142912
141,6,,,static,2,fedgrid_v4_cluster_gentle,-0.0834838223088663,-0.1801656557510342,-0.01455129393413306,0.0,0.002174057872626719,-1.7323852314790003
141,6,,,static,3,fedgrid_v4_cluster_nodistill,-0.1321416501225546,-0.15898329717671122,-0.10439932812380266,0.0,0.0034411888052748502,-2.7543818756609135
141,6,,,static,4,fedgrid_v4_cluster_distill,-0.13491907584262927,-0.2957363288155841,0.04668953821722612,0.0,0.0035135176000684657,-2.844145818292158
