case,outage_k,outage_policy,outage_radius,topology_mode,rank,compare_label,return_delta,return_ci95_lo,return_ci95_hi,vviol_delta,ploss_delta,paper_score
141,6,,,random_reset,1,fedgrid_v4_cluster_nodistill,0.007668887203857255,0.007668887203857255,0.007668887203857255,0.0,-0.0001997106042671226,0.1571813795925435
141,6,,,random_reset,2,fedgrid_v4_cluster_gentle,-0.05273207509411273,-0.05273207509411273,-0.05273207509411273,0.0,0.001373231122242516,-1.0807956997856467
141,6,,,random_reset,3,fedgrid_topo_proto,-0.05444191027577148,-0.05444191027577148,-0.05444191027577148,0.0,0.0014177580800982207,-1.1158404521186622
141,6,,,random_reset,4,fedgrid_v4_cluster_distill,-0.09946828747809813,-0.09946828747809813,-0.09946828747809813,0.0,0.0025903199864088207,-2.038700301088166
141,6,,,static,1,fedgrid_v4_cluster_nodistill,0.0080297129255676,0.0080297129255676,0.0080297129255676,0.0,-0.00020910710743665475,0.1655756277142695
141,6,,,static,2,fedgrid_v4_cluster_gentle,-0.05253986290796424,-0.05253986290796424,-0.05253986290796424,0.0,0.0013682255965615814,-1.083391257152943
141,6,,,static,3,fedgrid_topo_proto,-0.054077469515093755,-0.054077469515093755,-0.054077469515093755,0.0,0.0014082674352888986,-1.1150972697480366
141,6,,,static,4,fedgrid_v4_cluster_distill,-0.09714167921142436,-0.09714167921142436,-0.09714167921142436,0.0,0.0025297312294641785,-2.003097079776722
