method,case,outage_k,outage_policy,outage_radius,rr_return_delta,rr_return_ci95,rr_vviol_delta,rr_ploss_delta,rr_return_better_seeds,rr_paper_score,st_return_delta,st_return_ci95,st_vviol_delta,st_ploss_delta,st_return_better_seeds,st_paper_score
fedgrid_topo_proto,141,6,,,-0.27682920621265117,"[-0.946, 0.138]",0.0,0.007209093911787786,3,-5.868679697918847,-0.27636531721579904,"[-0.943, 0.137]",0.0,0.007197013469161438,3,-5.899131712269107
