compare_label,case,outage_k,outage_policy,outage_radius,topology_mode,n_seeds,episodes_per_seed,paper_score,alignment_drop_frac_max,return_diff_mean_across_seeds,return_diff_std_across_seeds,return_diff_ci95_lo,return_diff_ci95_hi,return_better_seed_count,return_win_rate,baseline_return_mean_across_seeds,compare_return_mean_across_seeds,return_pct_vs_baseline_mean,v_viol_lin_mean_diff_mean_across_seeds,v_viol_lin_mean_diff_std_across_seeds,v_viol_lin_mean_diff_ci95_lo,v_viol_lin_mean_diff_ci95_hi,v_viol_lin_mean_better_seed_count,v_viol_lin_mean_win_rate,baseline_v_viol_lin_mean_mean_across_seeds,compare_v_viol_lin_mean_mean_across_seeds,v_viol_lin_mean_pct_vs_baseline_mean,p_loss_mean_diff_mean_across_seeds,p_loss_mean_diff_std_across_seeds,p_loss_mean_diff_ci95_lo,p_loss_mean_diff_ci95_hi,p_loss_mean_better_seed_count,p_loss_mean_win_rate,baseline_p_loss_mean_mean_across_seeds,compare_p_loss_mean_mean_across_seeds,p_loss_mean_pct_vs_baseline_mean,n_components_mean_diff_mean_across_seeds,n_components_mean_diff_std_across_seeds,n_components_mean_diff_ci95_lo,n_components_mean_diff_ci95_hi,n_components_mean_better_seed_count,n_components_mean_win_rate,baseline_n_components_mean_mean_across_seeds,compare_n_components_mean_mean_across_seeds,n_components_mean_pct_vs_baseline_mean
fedgrid_topo_proto,141,6,,,random_reset,5,20,-5.868679697918847,0.0,-0.27682920621265117,0.7575311746124617,-0.9458965498607178,0.13832457015827013,3,0.6,-3.218489049914023,-3.4953182561266742,-8.803019546878279,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,nan,0.007209093911787786,0.01972737433886618,-0.0036022023478716157,0.024560509030390372,3,0.6,0.0838148190081777,0.09102391291996548,8.803019546878264,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,0.0
fedgrid_topo_proto,141,6,,,static,5,20,-5.899131712269107,0.0,-0.27636531721579904,0.7544870001514855,-0.9430046610089313,0.13734166102592604,3,0.6,-3.1964444017982006,-3.4728097190139993,-8.848697568403658,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,nan,0.007197013469161438,0.019648098962278263,-0.003576605755883482,0.02447927071002306,3,0.6,0.08324073963016146,0.0904377530993229,8.848697568403667,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,0.0
